src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,predicted_score,predicted_label
192.168.100.29,192.168.100.20,37924,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,22104.501724243164,73288.23875831868,452.3965355451771,226.19826777258854,226.19826777258854,5,5,622,998,350.0,66.0,124.4,112.8425451680349,572.0,66.0,199.6,195.22868641672514,572,66,162.0,163.82185446392677,26837.6,100,100,20,1,2456.0557471381294,10144.948959350586,0.0,3863.903683984389,22016.048431396484,13047.218322753906,0.0,5504.012107849121,5689.754439909951,22015.094757080078,10233.402252197266,174.52239990234375,5503.7736892700195,4221.778994404348,0,0,0,0,1,0,0,0,0,0,0,1.0,162.0,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.4,199.6,0,5,5,622,998,BENIGN,0.98
192.168.100.29,192.168.100.20,37934,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,21887.06398010254,74016.32313373493,456.8908835415736,228.4454417707868,228.4454417707868,5,5,622,998,350.0,66.0,124.4,112.8425451680349,572.0,66.0,199.6,195.22868641672514,572,66,162.0,163.82185446392677,26837.6,100,100,20,1,2431.895997789171,10296.106338500977,0.0,3913.116768467736,21802.663803100586,12726.783752441406,0.0,5450.6659507751465,5601.41915383061,21777.39143371582,10380.50651550293,185.96649169921875,5444.347858428955,4362.132103331391,0,0,0,0,1,0,0,0,0,0,0,1.0,162.0,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.4,199.6,0,5,5,622,998,BENIGN,0.98
192.168.100.29,192.168.100.20,37938,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,21714.92576599121,92931.47127219227,506.56401585436817,276.30764501147354,230.25637084289463,6,5,686,1332,348.0,66.0,114.33333333333333,104.53973194702365,906.0,66.0,266.4,325.139723811164,906,66,183.45454545454547,244.43194391611658,59746.97520661156,120,100,20,1,2171.492576599121,8962.392807006836,0.2384185791015625,3449.407188338153,21668.434143066406,11448.144912719727,0.2384185791015625,4333.686828613281,4915.322233466906,21603.58428955078,10117.769241333008,226.02081298828125,5400.896072387695,4268.857171679358,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,183.45454545454547,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.33333333333333,266.4,0,6,5,686,1332,BENIGN,0.98
192.168.100.29,192.168.100.20,37960,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,14367.818832397461,127437.57569321142,765.5998539734165,417.5999203491363,347.99993362428023,6,5,716,1115,378.0,66.0,119.33333333333333,115.71612775331803,689.0,66.0,223.0,240.27650738264032,689,66,166.45454545454547,190.29038271038846,36210.429752066106,120,100,20,1,1436.781883239746,8830.547332763672,0.0,2587.6474708419814,14328.956604003906,11015.653610229492,0.0,2865.7913208007812,4149.06310819634,14270.782470703125,9973.526000976562,116.10984802246094,3567.6956176757812,3785.327477408219,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,166.45454545454547,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.33333333333333,223.0,0,6,5,716,1115,BENIGN,0.96
192.168.100.29,192.168.100.20,37968,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,16269.207000732422,90477.67355432457,614.6581083853571,307.32905419267854,307.32905419267854,5,5,613,859,341.0,66.0,122.6,109.24394720074883,396.0,66.0,171.8,133.77353998455746,396,66,147.2,124.5791314787513,15519.960000000001,100,100,20,1,1807.6896667480469,12000.560760498047,0.0,3673.8043881425137,16187.429428100586,14001.846313476562,0.0,4046.8573570251465,5809.879765892642,16175.508499145508,12082.338333129883,363.1114959716797,4043.877124786377,4684.478367114779,0,0,0,0,1,0,0,0,0,0,0,1.0,147.2,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.6,171.8,0,5,5,613,859,BENIGN,0.98
192.168.100.20,172.217.170.174,60781,443,ac:d5:64:9a:64:c5,c8:1f:be:4e:a4:a6,17,2023-03-01 16:04:39,15261798.38180542,57.987923694173936,0.5897076985848198,0.2620923104821421,0.32761538810267765,4,5,300,585,75.0,75.0,75.0,0.0,289.0,69.0,117.0,86.1185229785091,289,69,98.33333333333333,67.49650196697439,4555.777777777778,32,40,8,4,1907724.7977256775,14893346.786499023,0.2384185791015625,4908634.91409995,15261798.38180542,15007400.512695312,5977.630615234375,5087266.127268474,7015292.546678521,15145137.071609497,14914102.792739868,0.2384185791015625,3786284.2679023743,6425231.379633945,0,0,0,0,1,0,0,0,0,0,0,1.25,98.33333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,117.0,0,4,5,300,585,BENIGN,1.0
192.168.100.29,192.168.100.20,37992,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,20884.990692138672,91932.0495901733,526.6940341103679,287.2876549692915,239.4063791410763,6,5,718,1202,380.0,66.0,119.66666666666667,116.46124772739738,738.0,66.0,240.4,259.3974556544455,738,66,174.54545454545453,203.95381100826086,41597.157024793385,120,100,20,1,2088.499069213867,9119.033813476562,0.0,3445.373093565092,20846.36688232422,10831.117630004883,0.0,4169.273376464844,4679.751352876303,20783.662796020508,10360.479354858398,311.6130828857422,5195.915699005127,4432.227960224599,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,174.54545454545453,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.66666666666667,240.4,0,6,5,718,1202,BENIGN,0.98
192.168.100.29,192.168.100.20,37998,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,15606.64176940918,122511.9425594647,704.8281214195146,384.4517025924625,320.376418827052,6,5,714,1198,376.0,66.0,119.0,114.97101083896467,742.0,66.0,239.6,260.8490751373292,742,66,173.8181818181818,204.3142936226254,41744.33057851239,120,100,20,1,1560.664176940918,9673.357009887695,0.0,2807.6207497053574,15561.819076538086,11952.16178894043,0.0,3112.363815307617,4499.498572438039,15491.724014282227,11140.584945678711,435.11390686035156,3872.9310035705566,4244.220606935462,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,173.8181818181818,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,239.6,0,6,5,714,1198,BENIGN,0.97
192.168.100.29,192.168.100.20,38002,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,14565.229415893555,95364.10037485063,686.5665973711349,343.28329868556744,343.28329868556744,5,5,657,732,385.0,66.0,131.4,126.83784924067422,275.0,66.0,146.4,95.5501962321376,385,66,138.9,112.53928203076471,12665.09,100,100,20,1,1618.3588239881728,10443.925857543945,0.0,3202.4664594803367,14484.167098999023,12106.41860961914,0.0,3621.041774749756,4994.250484482225,14452.457427978516,10524.988174438477,361.9194030761719,3613.114356994629,4051.3768129289515,0,0,0,0,1,0,0,0,0,0,0,1.0,138.9,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.4,146.4,0,5,5,657,732,BENIGN,0.98
192.168.100.29,192.168.100.20,38012,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,22178.64990234375,205603.13725490196,586.1492948056416,270.5304437564499,315.6188510491916,6,7,721,3839,383.0,66.0,120.16666666666667,117.57893329825524,1514.0,66.0,548.4285714285714,618.9017593730865,1514,66,350.7692307692308,508.1470341190862,258213.40828402375,120,140,20,1,1848.2208251953125,9048.700332641602,0.0,2934.6844181807232,22107.601165771484,9154.081344604492,0.0,4421.520233154297,3740.2764300083077,22073.26889038086,10716.19987487793,13.113021850585938,3678.87814839681,4486.969328543695,0,0,0,0,1,0,0,0,0,0,0,1.1666666666666667,350.7692307692308,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369.0,4.0,0.0,8225035.02677532,120.16666666666667,548.4285714285714,0,6,7,721,3839,BENIGN,0.98
192.168.100.29,192.168.100.20,38020,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,20782.947540283203,959199.8421475278,1347.2583687048295,529.2800734197546,817.9782952850751,11,17,1043,18892,375.0,66.0,94.81818181818181,88.63081567718592,1514.0,66.0,1111.2941176470588,625.9173751811283,1514,66,711.9642857142857,698.1352448867349,487392.8201530613,220,340,20,1,761.005613538954,7140.159606933594,-85.8306884765625,1806.4516174290854,20729.30335998535,7525.205612182617,0.0,2072.930335998535,2884.641721962797,20631.31332397461,10447.263717651367,2.1457672119140625,1289.457082748413,2802.2784726985215,0,0,0,0,1,0,0,0,0,0,0,1.5454545454545454,711.9642857142857,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17762.0,14.0,0.0,2814903.1832539863,94.81818181818181,1111.2941176470588,0,11,17,1043,18892,BENIGN,0.96
192.168.100.29,192.168.100.20,38034,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,16439.437866210938,394174.0619561434,851.6106276830259,364.9759832927254,486.6346443903005,6,8,711,5769,373.0,66.0,118.5,113.8533413358314,1514.0,66.0,721.125,649.9364271796127,1514,66,462.85714285714283,579.5456172286869,335873.1224489796,120,160,20,1,1264.5721435546875,8683.68148803711,0.0,2407.046718936041,16396.522521972656,8755.683898925781,0.0,3279.3045043945312,3518.557398520811,16367.435455322266,8791.923522949219,2.86102294921875,2338.205065046038,3227.2899289623647,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,462.85714285714283,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5233.0,5.0,0.0,11594713.593238246,118.5,721.125,0,6,8,711,5769,BENIGN,0.98
192.168.100.29,192.168.100.20,38044,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,14778.614044189453,146360.13861194463,744.318781660375,405.9920627238409,338.32671893653406,6,5,702,1461,364.0,66.0,117.0,110.50037707326312,998.0,66.0,292.2,360.37114201889136,998,66,196.63636363636363,270.74183366422665,73301.14049586776,120,100,20,1,1477.8614044189453,8846.99821472168,0.2384185791015625,2574.3522595083946,14731.645584106445,10750.532150268555,0.2384185791015625,2946.329116821289,4001.441779886253,14666.318893432617,10496.139526367188,367.16461181640625,3666.5797233581543,4001.577214550402,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,196.63636363636363,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,292.2,0,6,5,702,1461,BENIGN,0.96
192.168.100.29,192.168.100.20,38052,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,17130.374908447266,98188.1604453723,583.7583855254002,291.8791927627001,291.8791927627001,5,5,628,1054,356.0,66.0,125.6,115.24165913418636,591.0,66.0,210.8,203.63437823707469,591,66,168.2,170.84659785901505,29188.560000000005,100,100,20,1,1903.3749898274739,10016.918182373047,0.0,3242.6079931353793,17053.36570739746,11935.710906982422,0.0,4263.341426849365,4878.507235034724,17031.192779541016,10093.927383422852,393.3906555175781,4257.798194885254,3780.1844597091977,0,0,0,0,1,0,0,0,0,0,0,1.0,168.2,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.6,210.8,0,5,5,628,1054,BENIGN,0.97
192.168.100.29,192.168.100.20,38056,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:52,22182.226181030273,84301.72809252034,495.8925181912961,270.4868281043433,225.40569008695277,6,5,712,1158,374.0,66.0,118.66666666666667,114.22589704421478,732.0,66.0,231.6,256.989960893417,732,66,170.0,200.7458818778335,40298.90909090909,120,100,20,1,2218.2226181030273,8914.709091186523,0.0,3425.8654895549903,22134.780883789062,11780.500411987305,0.0,4426.9561767578125,4980.348011238782,22071.123123168945,10229.349136352539,183.8207244873047,5517.780780792236,4224.26996099757,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,170.0,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.66666666666667,231.6,0,6,5,712,1158,BENIGN,0.98
192.168.100.29,192.168.100.20,38072,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:53,24895.906448364258,76116.93126861456,441.83970657243276,241.00347631223605,200.83623026019671,6,5,680,1215,342.0,66.0,113.33333333333333,102.30455621438482,789.0,66.0,243.0,279.23610081792793,789,66,172.27272727272728,212.88413020364385,45319.652892561986,120,100,20,1,2489.590644836426,12310.74333190918,0.0,4205.283006140118,24865.62728881836,15208.959579467773,0.0,4973.125457763672,6160.847878401369,24790.048599243164,12955.904006958008,142.57431030273438,6197.512149810791,5076.002319295795,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,172.27272727272728,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.33333333333333,243.0,0,6,5,680,1215,BENIGN,0.98
192.168.100.29,192.168.100.20,38080,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:53,15471.220016479492,152347.39067050902,710.9975805581668,387.8168621226364,323.18071843553037,6,5,683,1674,345.0,66.0,113.83333333333333,103.42213925890766,1247.0,66.0,334.8,459.9092954050831,1247,66,214.27272727272728,337.76298599867897,114083.83471074379,120,100,20,1,1547.1220016479492,8910.417556762695,0.0,2621.470241786157,15429.019927978516,11607.646942138672,0.0,3085.803985595703,4348.107960647164,15377.75993347168,10636.329650878906,114.20249938964844,3844.43998336792,4024.7958574075064,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,214.27272727272728,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.83333333333333,334.8,0,6,5,683,1674,BENIGN,0.98
192.168.100.29,192.168.100.20,38090,5555,b4:69:21:61:a7:3d,ac:d5:64:9a:64:c5,6,2023-03-01 16:04:53,16077.756881713867,134160.50608734335,684.1750426336472,373.1863868910803,310.9886557425669,6,5,680,1477,342.0,66.0,113.33333333333333,102.30455621438482,1014.0,66.0,295.4,366.6407505992753,1014,66,196.0909090909091,273.91586450303726,75029.90082644626,120,100,20,1,1607.7756881713867,10526.895523071289,0.0,3063.246401939998,16017.19856262207,12516.975402832031,0.0,3203.439712524414,4725.224406486411,16043.18618774414,11867.523193359375,358.58154296875,4010.796546936035,4584.704562665222,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,196.0909090909091,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.33333333333333,295.4,0,6,5,680,1477,BENIGN,0.97
