src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,predicted_score,predicted_label
192.168.100.29,142.250.82.67,48586,3478,ac:d5:64:9a:64:c5,c8:1f:be:4e:a4:a6,17,2023-02-10 08:57:02,13885555.028915405,10612.251342718562,73.3856153303217,46.45115003734789,26.934465292973815,645,374,103110,44247,363.0,86.0,159.86046511627907,28.57443541828236,194.0,78.0,118.30748663101605,24.614657986667687,363,78,144.60942100098134,33.76874755802,1140.328311637282,5160,2992,8,645,13640.004197366112,265657.1865081787,-30.755996704101562,16261.950538053452,13881339.311599731,284050.94146728516,79.63180541992188,21554.874707453,24300.188911581354,13849269.390106201,367016.3154602051,0.0,37129.408552563546,36856.20340937489,0,0,0,0,1,0,0,0,0,0,0,0.57984496124031,144.60942100098134,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.45454545454544,4.363636363636363,534.7,5.3,8190.72170827611,9773.396043828085,159.86046511627907,118.30748663101605,0,645,374,103110,44247,BENIGN,0.91
192.168.100.29,142.250.82.67,50984,3478,ac:d5:64:9a:64:c5,c8:1f:be:4e:a4:a6,17,2023-02-10 08:57:02,13880813.121795654,16539.16078154803,66.20649611347235,46.53906038009047,19.667435733381886,646,273,199169,30408,1124.0,98.0,308.3111455108359,91.71444494397436,186.0,106.0,111.38461538461539,17.76758947750319,1124,98,249.81175190424375,118.76225294132415,14104.472723699057,5168,2184,8,646,15120.711461651039,93501.09100341797,0.2384185791015625,11830.733097448036,13880813.121795654,206970.9300994873,22.649765014648438,21520.640498907993,17851.370854683726,13738585.472106934,202577.1141052246,0.2384185791015625,50509.50541215784,24824.698205061577,0,0,0,0,1,0,0,0,0,0,0,0.42260061919504643,249.81175190424375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.4827586206898,5.379310344827586,0.0,0.0,25865.305189262464,0.0,308.3111455108359,111.38461538461539,0,646,273,199169,30408,BENIGN,0.89
192.168.100.29,172.217.170.174,36744,443,ac:d5:64:9a:64:c5,c8:1f:be:4e:a4:a6,17,2023-02-10 08:57:07,4724006.652832031,2940.935739722377,12.066028731316166,5.927172008365836,6.1388567229503295,28,29,7016,6877,1285.0,75.0,250.57142857142858,345.09361344541907,1287.0,68.0,237.13793103448276,322.3788437631481,1287,68,243.73684210526315,333.797791837576,111420.96583564175,224,232,8,28,84357.26165771484,2290348.768234253,0.0,356371.14027634385,4718513.250350952,2296982.2883605957,140.4285430908203,174759.75001299824,499847.0983593209,4714543.104171753,2300075.5310058594,0.0,168376.53943470545,493320.7684657547,0,0,0,0,1,0,0,0,0,0,0,1.0357142857142858,243.73684210526315,0,0,0.0,0.0,0.0,0.0,1469375.3719329834,820973.3963012695,1145174.3841171265,324200.98781585693,0.0,0.0,0.0,0.0,0.0,0.0,250.57142857142858,237.13793103448276,0,28,29,7016,6877,BENIGN,0.99
192.168.100.29,3.233.6.200,60636,443,ac:d5:64:9a:64:c5,c8:1f:be:4e:a4:a6,6,2023-02-10 08:57:08,217392.9214477539,607.195483279448,9.19993156484012,4.59996578242006,4.59996578242006,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66,BENIGN,1.0
192.168.100.29,173.194.76.188,58822,5228,ac:d5:64:9a:64:c5,c8:1f:be:4e:a4:a6,6,2023-02-10 08:57:13,157749.41444396973,836.7701424773558,12.678335492081148,6.339167746040574,6.339167746040574,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66,BENIGN,0.96
192.168.100.29,104.17.25.14,59126,443,ac:d5:64:9a:64:c5,c8:1f:be:4e:a4:a6,6,2023-02-10 08:57:13,162456.27403259277,812.5263292294733,12.311004988325353,6.155502494162676,6.155502494162676,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,772,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66,BENIGN,1.0
