src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,predicted_score,predicted_label
192.168.43.26,173.194.76.188,41788,443,ac:d5:64:9a:64:c5,70:dd:a8:12:cd:08,6,2023-03-05 22:42:44,226871.96731567383,581.8259592042624,8.815544836428218,4.407772418214109,4.407772418214109,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66,BENIGN,0.98
192.168.43.205,192.168.43.26,22,52224,48:5d:60:df:28:38,ac:d5:64:9a:64:c5,6,2023-03-05 22:41:55,90460041.04614258,12624.623942161017,117.04615515926186,70.62786978773366,46.41828537152819,6389,4199,862818,279206,1222.0,102.0,135.04742526216936,36.0809480827174,110.0,66.0,66.4934508216242,4.20122488340959,1222,66,107.86021911598036,43.78582469163164,1917.1984439262988,127780,83980,20,6389,8544.09413217451,17203002.9296875,-138.75961303710938,215162.91859499263,89993363.85726929,17207815.170288086,0.0,14087.877873711535,276972.4673798432,90458616.9719696,17203002.9296875,4.5299530029296875,21548.026910902718,341311.07131971,0,0,0,0,1,0,0,0,0,0,0,0.6572233526373454,107.86021911598036,501,501,1528038.2633209229,600553.9894104004,1064296.1263656616,463742.13695526123,15997061.252593994,448345.1843261719,3866319.0364837646,6073913.934828202,39863.63636363636,576.9090909090909,0.0,0.0,12036.863909771906,0.0,135.04742526216936,66.4934508216242,0,6389,4199,862818,279206,BENIGN,0.89
192.168.43.26,239.255.255.250,58001,1900,ac:d5:64:9a:64:c5,01:00:5e:7f:ff:fa,17,2023-03-05 22:42:52,3021094.0837860107,283.34105998025314,1.324023644767538,1.324023644767538,0.0,4,0,856,0,214.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,214,214,214.0,0.0,0.0,32,0,8,4,1007031.3612620035,1008024.2156982422,1005405.1876068115,1159.2086268219348,3021094.0837860107,1008024.2156982422,1005405.1876068115,1007031.3612620035,1159.2086268219348,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,214.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0,4,0,856,0,BENIGN,0.96
192.168.43.26,52.23.81.150,41260,443,ac:d5:64:9a:64:c5,70:dd:a8:12:cd:08,6,2023-03-05 22:42:55,15184777.736663818,50.511111410479835,0.7244096812454736,0.39513255340662196,0.3292771278388516,6,5,360,407,66.0,54.0,60.0,6.0,112.0,66.0,81.4,19.44839324982915,112,54,69.72727272727273,17.467324867206454,305.10743801652893,120,100,20,0,1518477.7736663818,14425989.389419556,45.7763671875,4305401.659156807,15184777.736663818,14923614.978790283,786.7813110351562,3036955.5473327637,5944151.268187267,14687138.557434082,14425989.389419556,1664.1616821289062,3671784.6393585205,6209811.396577454,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,69.72727272727273,501,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,81.4,0,6,5,360,407,BENIGN,0.98
192.168.43.26,52.84.97.68,49642,443,ac:d5:64:9a:64:c5,70:dd:a8:12:cd:08,6,2023-03-05 22:43:01,37769.07920837402,3494.922374775116,52.953369314774484,26.476684657387242,26.476684657387242,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66,BENIGN,0.98
52.84.97.68,192.168.43.26,443,49642,70:dd:a8:12:cd:08,ac:d5:64:9a:64:c5,6,2023-03-05 22:43:15,59275.62713623047,6225.155562706138,84.35170139168208,50.61102083500925,33.740680556672835,3,2,237,132,105.0,66.0,79.0,18.384776310850235,66.0,66.0,66.0,0.0,105,66,73.8,15.6,243.35999999999999,60,40,20,1,14795.60136795044,58883.4285736084,-93.22166442871094,25454.496415029957,59275.62713623047,59275.38871765137,0.2384185791015625,29637.813568115234,29637.575149536133,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,73.8,133,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,66.0,0,3,2,237,132,BENIGN,0.97
192.168.43.26,52.45.144.43,41728,443,ac:d5:64:9a:64:c5,70:dd:a8:12:cd:08,6,2023-03-05 22:43:18,15225001.335144043,44.07224572461108,0.5911329530871828,0.26272575692763683,0.32840719615954606,4,5,264,407,66.0,66.0,66.0,0.0,112.0,66.0,81.4,19.44839324982915,112,66,74.55555555555556,16.391807649697803,268.6913580246914,80,100,20,0,1903123.7363815308,14676520.347595215,-11.444091796875,4829275.352683804,14952414.751052856,14951727.390289307,170.9461212158203,4984138.250350952,7048149.874342907,14949883.460998535,14676520.347595215,0.2384185791015625,3737470.865249634,6316646.404533329,0,0,0,0,1,0,0,0,0,0,0,1.25,74.55555555555556,501,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,81.4,0,4,5,264,407,BENIGN,1.0
192.168.43.26,52.45.144.43,41730,443,ac:d5:64:9a:64:c5,70:dd:a8:12:cd:08,6,2023-03-05 22:43:19,13583862.54310608,34.82072926599595,0.44170058265533974,0.22085029132766987,0.22085029132766987,3,3,198,275,66.0,66.0,66.0,0.0,112.0,66.0,91.66666666666667,19.154343864744856,112,66,78.83333333333333,18.658480347790622,348.1388888888889,60,60,20,0,2716772.508621216,13267253.875732422,63.65776062011719,5276239.190532953,13583862.54310608,13543161.153793335,40701.38931274414,6791931.27155304,6751229.882240295,13267408.847808838,13267253.875732422,154.97207641601562,6633704.423904419,6633549.451828003,0,0,0,0,1,0,0,0,0,0,0,1.0,78.83333333333333,501,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,91.66666666666667,0,3,3,198,275,BENIGN,1.0
192.168.43.26,173.194.76.188,41788,443,ac:d5:64:9a:64:c5,70:dd:a8:12:cd:08,6,2023-03-05 22:43:29,230489.49241638184,572.6942196633438,8.6771851464143,4.33859257320715,4.33859257320715,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66,BENIGN,0.98
192.168.43.205,192.168.43.26,22,52224,48:5d:60:df:28:38,ac:d5:64:9a:64:c5,6,2023-03-05 22:43:26,93284096.95625305,325.5431632064951,2.8515042614899793,1.1577536099282624,1.6937506515617171,108,158,17844,12524,1086.0,102.0,165.22222222222223,139.10662932077557,110.0,66.0,79.26582278481013,18.544990698817504,1086,66,114.16541353383458,99.210885017885,9842.799706032,2160,3160,20,108,352013.6518298455,38494179.48722839,-92.74482727050781,2549934.137930054,86961547.8515625,38497956.99119568,0.0,812724.746276285,3922638.7012967686,93284039.25895691,38494179.48722839,8.821487426757812,594165.8551525918,3291067.005349498,0,0,0,0,1,0,0,0,0,0,0,1.462962962962963,114.16541353383458,501,501,36489991.426467896,4082045.555114746,20286018.49079132,16203972.935676575,28804957.151412964,1595257.7590942383,9718330.669403076,10017883.804010324,1141.142857142857,7.714285714285714,0.0,0.0,45084.87076624135,0.0,165.22222222222223,79.26582278481013,0,108,158,17844,12524,BENIGN,0.93
